page,id_deputy,idLegislature,name,party,uf
82,73983,51,LUIS BARBOSA,PFL,RR
82,73983,50,LUIS BARBOSA,PPB,RR
82,73483,55,LUIS CARLOS HEINZE,PP,RS
82,73483,52,LUIS CARLOS HEINZE,PP**,RS
82,73483,54,LUIS CARLOS HEINZE,PP**,RS
82,73483,51,LUIS CARLOS HEINZE,PPB,RS
82,73483,53,LUIS CARLOS HEINZE,PP**,RS
82,2995,38,LUÍS CLÁUDIO,UDN,ES
82,131297,42,LUÍS COELHO,ARENA,MA
82,131297,43,LUÍS COELHO,ARENA,MA
82,130363,35,LUÍS DA SILVEIRA,NA,AL
82,130363,31,LUÍS DA SILVEIRA,NA,AL
82,130363,33,LUÍS DA SILVEIRA,NA,AL
82,1660,28,LUIS DOMINGUES,NA,MA
82,1660,32,LUIS DOMINGUES,NA,MA
82,1660,26,LUIS DOMINGUES,NA,MA
82,1660,30,LUÍS DOMINGUES,NA,MA
82,1660,27,LUÍS DOMINGUES,NA,MA
82,1660,31,LUÍS DOMINGUES,NA,MA
82,3694,26,LUÍS GUALBERTO,NA,SC
82,3694,27,LUÍS GUALBERTO,NA,SC
82,2535,32,LUIS GUARANÁ,NA,RJ
82,2535,33,LUÍS GUARANÁ,NA,RJ
82,204381,56,LUIS MIRANDA,DEM,DF
82,3636,28,LUÍS MURAT,NA,RJ
82,2101,25,LUIS PIZA,NA,SP
82,74002,50,LUIS ROBERTO PONTE,PMDB,RS
82,74002,48,LUIS ROBERTO PONTE,PMDB,RS
82,74002,49,LUIS ROBERTO PONTE,PMDB,RS
82,130167,34,LUIS ROLLEMBERG,NA,SE
82,130363,34,LUÍS SILVEIRA,NA,AL
82,130363,38,LUÍS SILVEIRA,PSD,AL
82,130363,32,LUÍS SILVEIRA,NA,AL
82,4803,37,LUÍS SUCUPIRA,LEC,CE
82,4803,36,LUÍS SUCUPIRA,LEC,CE
82,160510,56,LUIS TIBÉ,AVANTE,MG
82,160510,55,LUIS TIBÉ,AVANTE,MG
82,160510,54,LUIS TIBÉ,PTdoB,MG
82,4804,36,LUÍS TIRELLI,NA,AM
82,4804,37,LUÍS TIRELLI,NA,AM
82,204410,56,LUISA CANZIANI,PTB,PR
82,74687,51,LUISINHO,PPB,RJ
82,3635,24,LUIZ ADOLPHO,NA,MT
82,74133,52,LUIZ ALBERTO,PT,BA
82,74133,54,LUIZ ALBERTO,PT,BA
82,74133,53,LUIZ ALBERTO,PT,BA
82,74133,50,LUIZ ALBERTO,PT,BA
82,74133,51,LUIZ ALBERTO,PT,BA
82,139287,48,LUIZ ALBERTO RODRIGUES,PMDB,MG
82,204448,56,LUIZ ANTÔNIO CORRÊA,S.PART.,RJ
82,132009,47,LUIZ ANTÔNIO FAYET,PDS,PR
82,74700,51,LUIZ ANTONIO FLEURY,PTB,SP
82,160547,54,LUIZ ARGÔLO,SD,BA
82,160547,55,LUIZ ARGÔLO,SOLIDARIEDADE,BA
82,131302,43,LUIZ ATHAYDE,ARENA,BA
82,131982,46,LUIZ BACCARINI,PP**,MG
82,131982,47,LUIZ BACCARINI,PMDB,MG
82,132010,46,LUIZ BAPTISTA,PP**,ES
82,132010,47,LUIZ BAPTISTA,PMDB,ES
82,2977,38,LUIZ BARRETO,PSD,BA
82,2358,29,LUIZ BARTHOLOMEU,NA,PR
82,2358,31,LUIZ BARTHOLOMEU,NA,PR
82,2358,30,LUIZ BARTHOLOMEU,NA,PR
82,2358,32,LUIZ BARTHOLOMEU,NA,PR
82,74059,53,LUIZ BASSUMA,PV,BA
82,74059,52,LUIZ BASSUMA,PT,BA
82,131054,42,LUIZ BATTISTOTTI,UDN,SC
82,74810,51,LUIZ BITTENCOURT,PMDB,GO
82,74810,53,LUIZ BITTENCOURT,PMDB,GO
82,74810,52,LUIZ BITTENCOURT,PMDB,GO
82,131453,43,LUIZ BRAGA,ARENA,BA
82,74631,50,LUIZ BRAGA,PFL,BA
82,131453,44,LUIZ BRAGA,ARENA,BA
82,131759,43,LUIZ BRAZ,ARENA,RJ
82,131759,45,LUIZ BRAZ,ARENA,RJ
82,131759,44,LUIZ BRAZ,ARENA,RJ
82,131759,46,LUIZ BRAZ,PNI,RJ
82,131055,42,LUIZ BRONZEADO,UDN,PB
82,131055,41,LUIZ BRONZEADO,UDN,PB
82,74774,50,LUIZ BUAIZ,PL*,ES
82,160645,56,LUIZ CARLOS,PSDB,AP
82,160645,54,LUIZ CARLOS,PSDB,AP
82,141485,55,LUIZ CARLOS BUSATO,PTB,RS
82,141485,54,LUIZ CARLOS BUSATO,PTB,RS
82,141485,53,LUIZ CARLOS BUSATO,PTB,RS
82,73778,54,LUIZ CARLOS HAULY,PSDB,PR
82,73778,52,LUIZ CARLOS HAULY,PSDB,PR
82,73778,50,LUIZ CARLOS HAULY,PSDB,PR
82,73778,55,LUIZ CARLOS HAULY,PSDB,PR
82,73778,53,LUIZ CARLOS HAULY,PSDB,PR
82,73778,49,LUIZ CARLOS HAULY,PP**,PR
82,73778,51,LUIZ CARLOS HAULY,PSDB,PR
82,204485,56,LUIZ CARLOS MOTTA,PL,SP
82,178802,55,LUIZ CARLOS RAMOS,PR,RJ
82,73546,49,LUIZ CARLOS SANTOS,PMDB,SP
82,73546,52,LUIZ CARLOS SANTOS,PFL,SP
82,73546,50,LUIZ CARLOS SANTOS,PFL,SP
82,141486,53,LUIZ CARLOS SETIM,DEM,PR
82,141486,54,LUIZ CARLOS SETIM,DEM,PR
83,74142,52,LUIZ CARREIRA,PFL,BA
83,74142,53,LUIZ CARREIRA,DEM,BA
83,2411,30,LUIZ CARVALHO,NA,MA
83,2411,31,LUIZ CARVALHO,NA,MA
83,2411,38,LUIZ CARVALHO,PSD,MA
83,131305,43,LUIZ CAVALCANTE,ARENA,AL
83,131305,41,LUIZ CAVALCANTE,PSD,AL
83,131758,46,LUIZ CECHINEL,PT,SC
83,4613,36,LUIZ CEDRO,PSD,PE
83,4613,32,LUIZ CEDRO,NA,PE
83,178955,55,LUIZ CLÁUDIO,PR,RO
83,130634,40,LUIZ COMPAGNONI,PRP,RS
83,130634,39,LUIZ COMPAGNONI,PRP,RS
83,131586,45,LUIZ COUTO,MDB*,MG
83,74041,52,LUIZ COUTO,PT,PB
83,74041,55,LUIZ COUTO,PT,PB
83,74041,53,LUIZ COUTO,PT,PB
83,74041,54,LUIZ COUTO,PT,PB
83,74521,49,LUIZ DANTAS,PSD,AL
83,74521,50,LUIZ DANTAS,PSD,AL
83,74521,51,LUIZ DANTAS,PTB,AL
83,74521,52,LUIZ DANTAS,PTB,AL
83,171618,54,LUIZ DE DEUS,DEM,BA
83,131301,43,LUIZ DE PAULA,ARENA,MG
83,1855,24,LUIZ DETSI,PNI,MG
83,1660,25,LUIZ DOMINGUES,NA,MA
83,1660,24,LUIZ DOMINGUES,NA,MA
83,132013,47,LUIZ DULCI,PT,MG
83,74775,50,LUIZ DURÃO,PFL,ES
83,74775,51,LUIZ DURÃO,PFL,ES
83,74137,48,LUIZ EDUARDO GREENHALGH,PT,SP
83,74137,52,LUIZ EDUARDO GREENHALGH,PT,SP
83,74137,50,LUIZ EDUARDO GREENHALGH,PT,SP
83,74137,51,LUIZ EDUARDO GREENHALGH,PT,SP
83,131587,45,LUIZ FERNANDO,ARENA,MG
83,74094,51,LUIZ FERNANDO,PPB,AM
83,74094,50,LUIZ FERNANDO,PPB,AM
83,141487,54,LUIZ FERNANDO FARIA,PP**,MG
83,141487,53,LUIZ FERNANDO FARIA,PP**,MG
83,141487,55,LUIZ FERNANDO FARIA,PP,MG
83,131056,42,LUIZ FERNANDO FREIRE,PSD,MA
83,160662,54,LUIZ FERNANDO MACHADO,PSDB,SP
83,2019,24,LUIZ FLACQUER,NA,SP
83,204543,56,LUIZ FLÁVIO GOMES,PSB,SP
83,131057,41,LUIZ FRANCISCO,PSB,SP
83,131057,40,LUIZ FRANCISCO,PTN,SP
83,131057,42,LUIZ FRANCISCO,PTN,SP
83,139288,48,LUIZ FREIRE,PMDB,PE
83,131454,44,LUIZ GARCIA,ARENA,SE
83,131454,40,LUIZ GARCIA,UDN,SE
83,131454,39,LUIZ GARCIA,UDN,SE
83,131454,43,LUIZ GARCIA,ARENA,SE
83,133937,49,LUIZ GIRÃO,PDT,CE
83,3694,25,LUIZ GUALBERTO,NA,SC
83,131983,47,LUIZ GUEDES,PMDB,MG
83,67836,48,LUIZ GUSHIKEN,PT,SP
83,67836,50,LUIZ GUSHIKEN,PT,SP
83,67836,49,LUIZ GUSHIKEN,PT,SP
83,73878,47,LUIZ HENRIQUE,PMDB,SC
83,73878,49,LUIZ HENRIQUE,PMDB,SC
83,73878,45,LUIZ HENRIQUE,MDB*,SC
83,73878,50,LUIZ HENRIQUE,PMDB,SC
83,73878,48,LUIZ HENRIQUE,PMDB,SC
83,139289,48,LUIZ INÁCIO LULA DA SILVA,PT,SP
83,4874,38,LUIZ LAGO,PTB,BA
83,178982,55,LUIZ LAURO FILHO,PSB,SP
83,139290,48,LUIZ LEAL,PMDB,MG
83,139290,46,LUIZ LEAL,PMDB,MG
83,139290,47,LUIZ LEAL,PMDB,MG
83,204455,56,LUIZ LIMA,PSL,RJ
83,131455,44,LUIZ LOSSO,ARENA,PR
83,73902,51,LUIZ MAINARDI,PT,RS
83,73902,50,LUIZ MAINARDI,PT,RS
83,139291,48,LUIZ MARQUES,PFL,CE
83,74135,50,LUIZ MÁXIMO,PSDB,SP
83,74135,49,LUIZ MÁXIMO,PSDB,SP
83,74632,49,LUIZ MOREIRA,PFL,BA
83,74632,50,LUIZ MOREIRA,PFL,BA
83,74632,51,LUIZ MOREIRA,PFL,BA
83,162332,56,LUIZ NISHIMORI,PL,PR
83,162332,55,LUIZ NISHIMORI,PR,PR
83,162332,54,LUIZ NISHIMORI,PR,PR
83,161962,54,LUIZ NOÉ,PSB,RS
83,161906,54,LUIZ OTAVIO,PMDB,PA
83,141489,53,LUIZ PAULO VELLOZO LUCAS,PSDB,ES
83,131059,42,LUIZ PEREIRA DA SILVA,ARENA,PE
83,204526,56,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,PSL,SP
83,74427,50,LUIZ PIAUHYLINO,PSDB,PE
83,74427,49,LUIZ PIAUHYLINO,PSB,PE
83,74427,51,LUIZ PIAUHYLINO,PSDB,PE
83,74427,52,LUIZ PIAUHYLINO,PDT,PE
83,160550,54,LUIZ PITIMAN,PSDB,DF
83,73717,49,LUIZ PONTES,PSDB,CE
83,3131,42,LUIZ PORTELA,PTB,PE
83,74681,51,LUIZ RIBEIRO,PSDB,RJ
83,131757,46,LUIZ ROCHA,PDS,MA
83,131757,45,LUIZ ROCHA,PDS,MA
83,141337,52,LUIZ ROCHA FILHO,PSDB,MA
83,74486,52,LUIZ ROGERIO,PSB,RJ
83,74339,49,LUIZ SALOMÃO,PDT,RJ
84,74339,50,LUIZ SALOMÃO,PDT,RJ
84,74339,48,LUIZ SALOMÃO,PDT,RJ
84,74339,49,LUIZ SALOMÃO,PDT,RJ
84,132008,47,LUIZ SEFAIR,PMDB,MG
84,74688,55,LUIZ SÉRGIO,PT,RJ
84,74688,51,LUIZ SÉRGIO,PT,RJ
84,74688,52,LUIZ SÉRGIO,PT,RJ
84,74688,54,LUIZ SÉRGIO,PT,RJ
84,74688,53,LUIZ SÉRGIO,PT,RJ
84,133870,49,LUIZ SOYER,PMDB,GO
84,133870,48,LUIZ SOYER,PMDB,GO
84,133922,49,LUIZ TADEU LEITE,PMDB,MG
84,130636,40,LUIZ TOURINHO,PSP,PR
84,131760,46,LUIZ VASCONCELLOS,PDS,MG
84,131053,41,LUIZ VIANA,UDN,BA
84,131053,39,LUIZ VIANA,UDN,BA
84,131053,37,LUIZ VIANA,LASP,BA
84,131053,42,LUIZ VIANA,UDN,BA
84,131053,40,LUIZ VIANA,PL*,BA
84,131053,38,LUIZ VIANA,UDN,BA
84,133967,48,LUIZ VIANA NETO,PMDB,BA
84,133967,43,LUIZ VIANA NETO,ARENA,BA
84,133967,45,LUIZ VIANA NETO,ARENA,BA
84,133967,49,LUIZ VIANA NETO,PFL,BA
84,130143,29,LUIZ XAVIER,NA,PR
84,130143,30,LUIZ XAVIER,NA,PR
84,130143,31,LUIZ XAVIER,NA,PR
84,74784,54,LUIZA ERUNDINA,PSB,SP
84,74784,56,LUIZA ERUNDINA,PSOL,SP
84,74784,55,LUIZA ERUNDINA,PSOL,SP
84,74784,53,LUIZA ERUNDINA,PSB,SP
84,74784,51,LUIZA ERUNDINA,PSB,SP
84,74784,52,LUIZA ERUNDINA,PSB,SP
84,204418,56,LUIZÃO GOULART,PRB,PR
84,178866,56,LUIZIANNE LINS,PT,CE
84,178866,55,LUIZIANNE LINS,PT,CE
84,131326,43,LUNA FREIRE,PTB,BA
84,131326,40,LUNA FREIRE,PDC,BA
84,131326,42,LUNA FREIRE,PRP,BA
84,73936,52,LUPÉRCIO RAMOS,PMDB,AM
84,73936,53,LUPÉRCIO RAMOS,PMDB,AM
84,130641,40,LUPI MARTINS,PTB,AM
84,1530,48,LURDINHA SAVIGNON,PT,ES
84,131281,43,LURTZ SABIÁ,MDB*,SP
84,130714,41,LUSTOSA DE OLIVEIRA,PSD,PR
84,131007,42,LUSTOSA SOBRINHO,UDN,PI
84,131007,41,LUSTOSA SOBRINHO,UDN,PI
84,130639,40,LUTERO VARGAS,PTB,DF
84,130639,39,LUTERO VARGAS,PTB,DF
84,2625,34,LUZ PINTO,NA,SC
84,2625,35,LUZ PINTO,NA,SC
84,198198,55,LUZIA FERREIRA,PPS,MG
84,130830,41,LYCIO HAUER,PTB,GB
84,131048,42,LYCURGO LEITE,UDN,MG
84,131048,40,LYCURGO LEITE,UDN,MG
84,131048,39,LYCURGO LEITE,UDN,MG
84,131048,38,LYCURGO LEITE,UDN,MG
84,1701,46,LYGIA LESSA BASTOS,ARENA,RJ
84,1701,45,LYGIA LESSA BASTOS,ARENA,RJ
84,131306,42,LYRIO BERTOLI,ARENA,PR
84,131306,43,LYRIO BERTOLI,ARENA,PR
84,133982,48,LYSÂNEAS MACIEL,PDT,RJ
84,133982,45,LYSÂNEAS MACIEL,MDB*,RJ
84,133982,44,LYSÂNEAS MACIEL,MDB*,RJ
84,133982,49,LYSÂNEAS MACIEL,PDT,RJ
84,131960,46,MAC DOWELL LEITE DE CASTRO,MDB*,RJ
84,131960,47,MAC DOWELL LEITE DE CASTRO,PP**,RJ
84,131960,45,MAC DOWELL LEITE DE CASTRO,MDB*,RJ
84,132014,47,MAÇAO TADANO,PDS,MT
84,2877,37,MACARIO DE ALMEIDA,PRM,MG
84,178867,55,MACEDO,PP,CE
84,4745,37,MACEDO BITTENCOURT,PRP,SP
84,130606,40,MACEDO COSTA,PTB,RJ
84,130237,36,MACEDO SOARES,PPR,RJ
84,130237,31,MACEDO SOARES,PRF,RJ
84,130237,32,MACEDO SOARES,PRF,RJ
84,130237,30,MACEDO SOARES,PRF,RJ
84,3117,39,MACEDO SOARES E SILVA,PSD,RJ
84,2596,38,MACHADO COELHO,PSD,SP
84,2596,35,MACHADO COELHO,NA,DF
84,2596,34,MACHADO COELHO,NA,DF
84,130755,41,MACHADO DE ASSIS,PR,SP
84,139252,43,MACHADO ROLLEMBERG,ARENA,SE
84,139252,42,MACHADO ROLLEMBERG,ARENA,SE
84,130638,40,MACHADO SOBRINHO,PTB,MG
84,130638,39,MACHADO SOBRINHO,PTB,MG
84,3059,38,MACIEL DE CASTRO,PSD,SP
84,130268,33,MAGALHÃES DE ALMEIDA,NA,MA
84,130268,36,MAGALHÃES DE ALMEIDA,NA,MA
84,130268,37,MAGALHÃES DE ALMEIDA,PSD,MA
84,130268,32,MAGALHÃES DE ALMEIDA,NA,MA
84,131456,39,MAGALHÃES MELO,PSD,PE
84,131456,42,MAGALHÃES MELO,ARENA,PE
84,131456,44,MAGALHÃES MELO,ARENA,PE
84,131456,40,MAGALHÃES MELO,PSD,PE
84,131456,41,MAGALHÃES MELO,PR,PE
84,131456,43,MAGALHÃES MELO,ARENA,PE
84,2700,37,MAGALHÃES NETO,PSD,BA
84,2700,36,MAGALHÃES NETTO,PSD,BA
84,131985,47,MAGALHÃES PINTO,PDS,MG
85,131985,41,MAGALHÃES PINTO,UDN,MG
85,131985,46,MAGALHÃES PINTO,PP**,MG
85,131985,39,MAGALHÃES PINTO,UDN,MG
85,131985,38,MAGALHÃES PINTO,UDN,MG
85,131985,47,MAGALHÃES PINTO,PDS,MG
85,131985,40,MAGALHÃES PINTO,UDN,MG
85,133879,49,MAGALHÃES TEIXEIRA,PSDB,SP
85,166402,54,MAGDA MOFATTO,PR,GO
85,166402,56,MAGDA MOFATTO,PL,GO
85,166402,55,MAGDA MOFATTO,PR,GO
85,74802,54,MAGELA,PT,DF
85,74802,53,MAGELA,PT,DF
85,74204,46,MAGNO BACELAR,ARENA,MA
85,74204,47,MAGNO BACELAR,PDS,MA
85,74204,50,MAGNO BACELAR,PDT,MA
85,74204,45,MAGNO BACELAR,ARENA,MA
85,74672,51,MAGNO MALTA,PL*,ES
85,131762,45,MAGNUS GUIMARAES,MDB*,RS
85,131762,46,MAGNUS GUIMARAES,PDT,RS
85,139292,48,MAGUITO VILELA,PMDB,GO
85,151965,55,MAIA FILHO,PP,PI
85,130722,41,MAIA LELLO,PDC,SP
85,130722,40,MAIA LELLO,PSP,SP
85,131448,43,MAIA NETO,ARENA,PR
85,131448,42,MAIA NETO,PTB,PR
85,131448,41,MAIA NETO,PTB,PR
85,131448,44,MAIA NETO,ARENA,PR
85,204458,56,MAJOR FABIANA,PSL,RJ
85,149327,53,MAJOR FÁBIO,DEM,PB
85,149327,54,MAJOR FÁBIO,PROS,PB
85,178826,55,MAJOR OLIMPIO,PSL,SP
85,179587,56,MAJOR VITOR HUGO,PSL,GO
85,73969,49,MAKOTO IGUCHI,PSDB,SP
85,1991,24,MALAQUIAS GONÇALVES,NA,PE
85,1991,26,MALAQUIAS GONÇALVES,NA,PE
85,1991,27,MALAQUIAS GONÇALVES,NA,PE
85,1991,25,MALAQUIAS GONÇALVES,NA,PE
85,2102,25,MALTA JÚNIOR,NA,SP
85,73547,46,MALULY NETTO,PDS,SP
85,73547,48,MALULY NETTO,PFL,SP
85,73547,49,MALULY NETTO,PFL,SP
85,73547,47,MALULY NETTO,PFL,SP
85,73547,51,MALULY NETTO,PFL,SP
85,73547,50,MALULY NETTO,PFL,SP
85,74163,52,MANATO,PDT,ES
85,74163,53,MANATO,PDT,ES
85,160633,55,MANDETTA,DEM,MS
85,160633,54,MANDETTA,DEM,MS
85,130418,39,MANHÃES BARRETO,PSP,SP
85,74288,52,MANINHA,PSOL,DF
85,132015,47,MANOEL AFFONSO,PMDB,AL
85,179382,54,MANOEL ANTUNES,PDT,SP
85,130476,38,MANOEL ANUNCIAÇÃO,PTB,AM
85,130476,39,MANOEL ANUNCIAÇÃO,PSP,AM
85,130108,27,MANOEL BOMFIM,PNI,SE
85,130137,29,MANOEL BORBA,PNI,PE
85,130137,30,MANOEL BORBA,PNI,PE
85,1622,24,MANOEL CAETANO,NA,BA
85,74633,49,MANOEL CASTRO,PFL,BA
85,74633,50,MANOEL CASTRO,PFL,BA
85,74633,48,MANOEL CASTRO,PFL,BA
85,74633,51,MANOEL CASTRO,PFL,BA
85,132019,47,MANOEL COSTA JÚNIOR,PMDB,MG
85,131588,45,MANOEL DE ALMEIDA,ARENA,MG
85,131588,41,MANOEL DE ALMEIDA,PSD,MG
85,131588,43,MANOEL DE ALMEIDA,ARENA,MG
85,131588,44,MANOEL DE ALMEIDA,ARENA,MG
85,131588,42,MANOEL DE ALMEIDA,PSD,MG
85,132016,47,MANOEL DE SOUZA,PMDB,SC
85,4439,29,MANOEL FULGENCIO,NA,MG
85,4439,31,MANOEL FULGENCIO,NA,MG
85,4439,26,MANOEL FULGENCIO,NA,MG
85,4439,24,MANOEL FULGENCIO,NA,MG
85,4439,27,MANOEL FULGENCIO,NA,MG
85,4439,34,MANOEL FULGENCIO,NA,MG
85,4439,25,MANOEL FULGENCIO,NA,MG
85,4439,30,MANOEL FULGENCIO,NA,MG
85,4439,32,MANOEL FULGENCIO,NA,MG
85,4439,28,MANOEL FULGENCIO,NA,MG
85,4439,33,MANOEL FULGENCIO,NA,MG
85,132018,46,MANOEL GONÇALVES,PDS,CE
85,132018,47,MANOEL GONÇALVES,PDS,CE
85,141490,54,MANOEL JUNIOR,PMDB,PB
85,141490,55,MANOEL JUNIOR,MDB,PB
85,141490,53,MANOEL JUNIOR,PMDB,PB
85,2474,32,MANOEL MONJARDIM,NA,ES
85,73495,48,MANOEL MOREIRA,PMDB,SP
85,73495,49,MANOEL MOREIRA,PMDB,SP
85,1542,48,MANOEL MOTA,PMDB,GO
85,132017,47,MANOEL NOVAES,PFL,BA
85,132017,45,MANOEL NOVAES,ARENA,BA
85,132017,42,MANOEL NOVAES,ARENA,BA
85,132017,38,MANOEL NOVAES,UDN,BA
85,132017,40,MANOEL NOVAES,PR,BA
85,132017,41,MANOEL NOVAES,PR,BA
85,132017,36,MANOEL NOVAES,PSD,BA
85,132017,43,MANOEL NOVAES,ARENA,BA
85,132017,39,MANOEL NOVAES,PR,BA
85,132017,37,MANOEL NOVAES,PSD,BA
85,132017,44,MANOEL NOVAES,ARENA,BA
86,132017,40,MANOEL NOVAES,PR,BA
86,131825,46,MANOEL OSÉAS,PDS,GO
86,3100,39,MANOEL PEIXOTO,UDN,MG
86,3107,39,MANOEL RIBAS,PTB,PR
86,133994,48,MANOEL RIBEIRO,PMDB,PA
86,133994,46,MANOEL RIBEIRO,PDS,PA
86,133994,47,MANOEL RIBEIRO,PMDB,PA
86,133994,49,MANOEL RIBEIRO,PMDB,PA
86,131589,45,MANOEL RODRIGUES,ARENA,CE
86,131589,43,MANOEL RODRIGUES,ARENA,CE
86,131589,44,MANOEL RODRIGUES,ARENA,CE
86,74456,52,MANOEL SALVIANO,PSDB,CE
86,74456,54,MANOEL SALVIANO,PSD,CE
86,74456,53,MANOEL SALVIANO,PSDB,CE
86,74456,51,MANOEL SALVIANO,PSDB,CE
86,131458,44,MANOEL TAVEIRA,ARENA,MG
86,131458,42,MANOEL TAVEIRA,ARENA,MG
86,131458,43,MANOEL TAVEIRA,ARENA,MG
86,4883,38,MANOEL VITOR,PDC,SP
86,73602,51,MANOEL VITÓRIO,PT,MS
86,2586,35,MANOELITO MOREIRA,NA,CE
86,131342,43,MANSO CABRAL,ARENA,BA
86,131342,42,MANSO CABRAL,PTB,BA
86,132059,47,MANSUETO DE LAVOR,PMDB,PE
86,73820,49,MANUCA MONTENEGRO,PTB,RN
86,2041,25,MANUEL ALVES,NA,MT
86,131763,46,MANUEL ARRUDA,PMDB,CE
86,131060,42,MANUEL BARBUDA,MDB*,AM
86,131060,40,MANUEL BARBUDA,PTB,AM
86,2256,27,MANUEL BONFIM,NA,SE
86,1622,25,MANUEL CAETANO,NA,BA
86,2053,25,MANUEL DA  SILVA,NA,MG
86,1532,48,MANUEL DOMINGOS,PCdoB,PI
86,4882,38,MANUEL DUARTE,PSD,RS
86,2568,33,MANUEL DUARTE,NA,RJ
86,204469,56,MANUEL MARCOS,PRB,AC
86,2474,31,MANUEL MONJARDIM,NA,ES
86,2504,31,MANUEL NOBRE,NA,SE
86,2380,31,MANUEL REIS,NA,RJ
86,2380,29,MANUEL REIS,NA,RJ
86,2380,32,MANUEL REIS,NA,RJ
86,171622,54,MANUEL ROSA NECA,PR,RJ
86,2584,33,MANUEL SÁTIRO,NA,CE
86,2584,34,MANUEL SÁTIRO,NA,CE
86,2585,34,MANUEL TEÓFILO,NA,CE
86,65459,47,MANUEL VIANA,PMDB,CE
86,65459,48,MANUEL VIANA,PMDB,CE
86,65459,49,MANUEL VIANA,PMDB,CE
86,130168,31,MANUEL VILABOIM,NA,SP
86,130168,33,MANUEL VILABOIM,NA,SP
86,130168,34,MANUEL VILABOIM,NA,SP
86,130168,32,MANUEL VILABOIM,NA,SP
86,130168,30,MANUEL VILLABOIM,NA,SP
86,141492,54,MANUELA D'ÁVILA,PCdoB,RS
86,141492,53,MANUELA D'ÁVILA,PCdoB,RS
86,2586,34,MANUELITO MOREIRA,NA,CE
86,160565,55,MARA GABRILLI,PSDB,SP
86,160565,54,MARA GABRILLI,PSDB,SP
86,204471,56,MARA ROCHA,PSDB,AC
86,1898,32,MARÇAL ESCOBAR,NA,RS
86,1898,31,MARÇAL ESCOBAR,NA,RS
86,1898,24,MARÇAL ESCOBAR,NA,RS
86,1898,29,MARÇAL ESCOBAR,NA,RS
86,1898,30,MARÇAL ESCOBAR,NA,RS
86,1898,25,MARÇAL ESCOBAR,NA,RS
86,1898,26,MARÇAL ESCOBAR,NA,RS
86,74124,51,MARÇAL FILHO,PMDB,MS
86,74124,55,MARÇAL FILHO,MDB,MS
86,74124,53,MARÇAL FILHO,PMDB,MS
86,74124,50,MARÇAL FILHO,PSDB,MS
86,74124,54,MARÇAL FILHO,PMDB,MS
86,156190,56,MARCEL VAN HATTEM,NOVO,RS
86,178821,54,MARCELINHO CARIOCA,PSB,SP
86,74164,52,MARCELINO FRAGA,PMDB,ES
86,133887,49,MARCELINO ROMANO MACHADO,PPR,SP
86,131764,46,MARCELLO CERQUEIRA,PMDB,RJ
86,74157,52,MARCELLO SIQUEIRA,PMDB,MG
86,160660,55,MARCELO AGUIAR,DEM,SP
86,160660,54,MARCELO AGUIAR,DEM,SP
86,146613,53,MARCELO ALMEIDA,PMDB,PR
86,146613,54,MARCELO ALMEIDA,PMDB,PR
86,179000,55,MARCELO ÁLVARO ANTÔNIO,PSL,MG
86,179000,56,MARCELO ÁLVARO ANTÔNIO,PSL,MG
86,146788,55,MARCELO ARO,PHS,MG
86,146788,56,MARCELO ARO,PP,MG
86,73548,49,MARCELO BARBIERI,PMDB,SP
86,73548,51,MARCELO BARBIERI,PMDB,SP
86,73548,52,MARCELO BARBIERI,PMDB,SP
86,73548,50,MARCELO BARBIERI,PMDB,SP
86,178932,55,MARCELO BELINATI,PP,PR
86,205863,56,MARCELO BRUM,PSL,RS
86,204433,56,MARCELO CALERO,CIDADANIA,RJ
86,74460,51,MARCELO CASTRO,PMDB,PI
86,74460,53,MARCELO CASTRO,PMDB,PI
86,74460,52,MARCELO CASTRO,PMDB,PI
86,74460,54,MARCELO CASTRO,PMDB,PI
86,74460,55,MARCELO CASTRO,MDB,PI
86,139293,48,MARCELO CORDEIRO,PMDB,BA
86,139293,46,MARCELO CORDEIRO,PMDB,BA
86,139293,47,MARCELO CORDEIRO,PMDB,BA
87,74530,50,MARCELO DÉDA,PT,SE
87,74530,51,MARCELO DÉDA,PT,SE
87,195826,55,MARCELO DELAROLI,PR,RJ
87,76874,56,MARCELO FREIXO,PSOL,RJ
87,131835,47,MARCELO GATO,PMDB,SP
87,131835,45,MARCELO GATO,MDB*,SP
87,74143,53,MARCELO GUIMARÃES FILHO,PMDB,BA
87,74143,52,MARCELO GUIMARÃES FILHO,PFL,BA
87,74143,54,MARCELO GUIMARÃES FILHO,PMDB,BA
87,141495,53,MARCELO ITAGIBA,PSDB,RJ
87,132020,47,MARCELO LINHARES,PDS,CE
87,132020,45,MARCELO LINHARES,ARENA,CE
87,132020,46,MARCELO LINHARES,PDS,CE
87,132020,44,MARCELO LINHARES,ARENA,CE
87,133880,49,MARCELO LUZ,PP**,RR
87,76287,55,MARCELO MATOS,PSD,RJ
87,76287,54,MARCELO MATOS,PDT,RJ
87,132021,44,MARCELO MEDEIROS,PP**,GB
87,132021,46,MARCELO MEDEIROS,PP**,RJ
87,132021,45,MARCELO MEDEIROS,PP**,RJ
87,132021,47,MARCELO MEDEIROS,PMDB,RJ
87,141494,53,MARCELO MELO,PMDB,GO
87,133810,56,MARCELO MORAES,PTB,RS
87,204558,56,MARCELO NILO,PSB,BA
